"MachineGuid","Cleared","DateTime","Disqualified","Grade","Guid","Held","LetGo","MissedHold","LifeRemainingSeconds","MachineGuid","MaxCombo","Modifiers","Pad","PercentDP","PlayerGuid","ProductID","Air","Chaos","Fakes","Freeze","Hands","Holds","Jumps","Lifts","Mines","Notes","Rolls","Stream","TapsAndHolds","Voltage","Score","StageGuid","SurviveSeconds","AvoidMine","CheckpointHit","CheckpointMiss","HitMine","Miss","W1","W2","W3","W4","W5","Dir","Title","Difficulty","Level","StepsType","_id","_index","_score","_type"
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"e1be3cea-0345-4069-af0c-a704a98c0c60",26,1,0,"0.000000",1dda8a3547c7dc6c,72,Overhead,33,"0.637100",3694d7d8e4a00efb,1,"0.690476","0.637168",0,"0.962963",0,26,80,0,0,"370.000000",0,"0.643939",291,"0.241661",749190,"61282b06-05fb-4385-ac4a-f2922a8d7a9d","100.812637",0,0,0,0,17,113,76,79,21,6,"Songs/08 DDR EXTREME/LOVE LOVE SHINE/","LOVE♥SHINE",Hard,9,"dance-single",RTGGQWsBSsSJMY2Inhcr,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"3c8e917f-13cc-4f57-aac6-e2ea59fc15ea",20,0,1,"0.000000",1dda8a3547c7dc6c,97,Overhead,33,"0.741400",3694d7d8e4a00efb,1,"0.809524","0.741463",0,"0.952381",0,20,21,0,0,"198.000000",0,"0.770732",177,"0.508151",857660,"88820cd8-ec09-4f05-a92b-f49fe90b32a9","115.632927",0,0,0,0,7,84,56,32,5,0,"Songs/16 DDR A/Roshin yuukai/","炉心融解",Easy,6,"dance-single",fjGGQWsBSsSJMY2IoBcF,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"96f168f4-419c-416c-ab3f-93183e774269",0,0,0,"0.000000",1dda8a3547c7dc6c,44,Overhead,33,"0.593000",3694d7d8e4a00efb,1,"0.777778","0.593002",0,"0.000000",0,0,35,0,0,"207.000000",0,"0.603687",172,"0.266042",725550,"34b63f6c-8afa-4758-a6ac-cb697f8a0e73","81.537971",0,0,0,0,5,59,48,49,15,5,"Songs/02 2ndMIX/HERO/",HERO,Hard,6,"dance-single",zzGGQWsBSsSJMY2IrBjs,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"0553b01d-45e7-4ae3-a17d-5463fd3d378a",5,0,0,"0.000000",1dda8a3547c7dc6c,106,Overhead,33,"0.688000",3694d7d8e4a00efb,1,"0.535714","0.688019",0,"1.000000",0,5,27,0,0,"294.000000",0,"0.697368",267,"0.379006",808260,"4fabd22a-f238-4e36-a05f-764d2fadb2bf","102.173775",0,0,0,0,8,120,70,65,11,2,"Songs/16 DDR A/Help me, ERINNNNNN!!/","Help me, ERINNNNNN!!",Medium,9,"dance-single",NzGGQWsBSsSJMY2IsRk1,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"d6ba2324-6ec8-421a-a963-d864a6ca29b4",0,0,0,"0.000000",1dda8a3547c7dc6c,14,Overhead,33,"0.037900",3694d7d8e4a00efb,1,"0.000000","0.037904",0,"0.000000",0,0,2,0,0,"32.000000",0,"0.021341",31,"0.048397",49980,"da530bbb-8104-4716-a3e9-dda63b6bd20c","24.342464",0,0,0,0,7,4,3,16,7,2,"Songs/03 3rdMIX/CAPTAIN JACK (GRANDALE REMIX)/","CAPTAIN JACK (GRANDALE REMIX)",Medium,7,"dance-single",EDGGQWsBSsSJMY2IuRqe,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"d6ac46c0-96e6-4bc0-a097-3126bac7dfa7",0,0,0,"0.000000",1dda8a3547c7dc6c,77,Overhead,33,"0.669800",3694d7d8e4a00efb,1,"0.692308","0.669856",0,"0.000000",0,0,37,0,0,"238.000000",0,"0.681452",200,"0.374325",802740,"cfe4eb20-e45d-4c9f-a47e-0f6581279f41","88.752663",0,0,0,0,7,84,59,50,6,3,"Songs/02 2ndMIX/Boys/",Boys,Hard,10,"dance-single",EjGGQWsBSsSJMY2IuRrB,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"fc1d1109-36a1-4484-a697-768c7a5aa5d7",16,0,0,"0.000000",1dda8a3547c7dc6c,165,Overhead,33,"0.657300",3694d7d8e4a00efb,1,"0.567901","0.657310",0,"1.000000",0,16,80,0,0,"342.000000",0,"0.682857",262,"0.603580",798420,"931f8b23-9f3f-407e-afaa-5f0974669503","109.956581",0,0,0,0,5,90,86,72,13,3,"Songs/08 DDR EXTREME/DAIKENKAI/","大見解",Medium,8,"dance-single",FDGGQWsBSsSJMY2IuRrB,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"15be4166-d0c5-47fd-a56e-6c3e3b83c734",6,0,0,"0.000000",1dda8a3547c7dc6c,209,Overhead,33,"0.607200",3694d7d8e4a00efb,1,"1.000000","0.607261",0,"1.000000",0,6,5,0,0,"290.000000",0,"0.615894",285,"0.756164",752380,"caa99ec8-b032-41d1-ab92-0487ce61758b","118.550888",0,0,0,0,6,89,92,83,21,6,"Songs/14 DDR 2013/Furisodation/","ふりそでーしょん",Medium,8,"dance-single",HTGGQWsBSsSJMY2IuhoR,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"d6e9ac19-b939-4542-ab9a-5a02790a2a94",21,0,0,"0.000000",1dda8a3547c7dc6c,100,Overhead,33,"0.492100",3694d7d8e4a00efb,1,"0.425926","0.492151",0,"0.875000",0,21,40,0,0,"303.000000",0,"0.468031",262,"0.302641",604960,"1e9f6fb8-7374-470f-acee-ce482b919313","99.594986",0,0,0,0,13,74,79,90,19,6,"Songs/09 DDR X/Rin To Shite Saku Hana No Gotoku/","凛として咲く花の如く",Hard,10,"dance-single",HzGGQWsBSsSJMY2Iuhok,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"ddfa309d-dff3-4098-a984-ed0b8f0c0d4a",0,0,0,"0.000000",1dda8a3547c7dc6c,51,Overhead,33,"0.354900",3694d7d8e4a00efb,1,"0.210526","0.354938",0,"0.000000",0,0,7,0,0,"196.000000",0,"0.349254",188,"0.152586",437160,"61cabac1-96e1-49e9-a401-07c13116fa18","67.595642",0,0,0,0,12,61,51,60,16,6,"Songs/12 DDR SuperNOVA/Konoko no nanatsu no oiwaini/","この子の七つのお祝いに",Medium,10,"dance-single",UzGGQWsBSsSJMY2IuxrR,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"53542bad-08b0-4a26-a83b-d058adfad3ca",22,2,0,"0.000000",1dda8a3547c7dc6c,51,Overhead,33,"0.671700",3694d7d8e4a00efb,1,"0.583333","0.671795",0,"0.916667",0,22,10,0,0,"229.000000",0,"0.641129",217,"0.266963",764420,"aa6a9828-e440-4433-aa52-7deb0837bf04","114.413361",0,0,0,0,6,104,50,46,17,13,"Songs/09 DDR X/PORIRIZUMU/","ポリリズム",Medium,8,"dance-single",ADGGQWsBSsSJMY2IrxkR,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"34439f24-e476-4d4d-ae32-06bd2e6b636a",18,0,2,"0.000000",1dda8a3547c7dc6c,71,Overhead,33,"0.610400",3694d7d8e4a00efb,1,"0.458333","0.610458",0,"0.900000",0,18,22,0,0,"243.000000",0,"0.590734",222,"0.217944",759230,"08f4d367-9b77-4512-a1f2-f193d2d78d54","114.934586",0,0,0,0,9,61,75,80,5,5,"Songs/10 DDR X2/smooooch/","smooooch・∀・",Medium,7,"dance-single",JTGGQWsBSsSJMY2Ikhay,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier04,"a252af51-24f7-4e8a-a63e-54e33af7da7a",32,0,0,"0.000000",1dda8a3547c7dc6c,234,Overhead,33,"0.733100",3694d7d8e4a00efb,1,"0.772727","0.733132",0,"1.000000",0,32,22,0,0,"317.000000",0,"0.732087",295,"0.818932",856400,"6e6c9f7e-133a-4905-a13b-a307ecce08e1","130.194077",0,0,0,0,2,128,87,74,6,2,"Songs/14 DDR 2013/Rin to shite saku hana no gotoku ~HinaBitter edition~/","凛として咲く花の如く～ひなビタ♪edition～",Medium,8,"dance-single",QDGGQWsBSsSJMY2IkxaP,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier06,"21857747-e1d0-4333-a884-974783e403ca",9,0,0,"0.000000",1dda8a3547c7dc6c,147,Overhead,33,"0.506800",3694d7d8e4a00efb,1,"0.000000","0.506812",0,"1.000000",0,9,6,0,0,"351.000000",0,"0.469945",343,"0.433444",658420,"3f0bcb19-3dfc-4e2f-a896-ee6814e023b7","122.192741",0,0,0,0,4,64,105,129,45,11,"Songs/16 DDR A/Marisa wa taihen na mono wo nusunde ikimashita/","魔理沙は大変なものを盗んでいきました",Medium,9,"dance-single",IDGGQWsBSsSJMY2Iuho0,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"e5e02b95-54df-4bc3-adeb-f2d3fea69a0d",3,0,0,"0.000000",1dda8a3547c7dc6c,8,Overhead,33,"0.050100",3694d7d8e4a00efb,1,"0.000000","0.050157",0,"0.250000",0,3,0,0,0,"22.000000",0,"0.048860",22,"0.030086",62560,"ba4e8a60-c54d-46c0-a748-135ec8eb5556","17.684963",0,0,0,0,7,5,10,4,3,3,"Songs/12 DDR SuperNOVA/rainbow rainbow/","rainbow rainbow",Hard,10,"dance-single",BDGGQWsBSsSJMY2IkRZz,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"84205f4a-1932-4119-a4e4-c2d06a540749",15,0,1,"0.000000",1dda8a3547c7dc6c,83,Overhead,33,"0.405700",3694d7d8e4a00efb,1,"0.384615","0.405751",0,"0.681818",0,15,10,0,0,"225.000000",0,"0.348684",217,"0.269140",492390,"39b82c56-4b9d-439b-a04d-64313ece8cd3","79.575615",0,0,0,0,14,57,43,80,35,11,"Songs/14 DDR 2013/Orion wo nazoru/","オリオンをなぞる",Hard,10,"dance-single",BjGGQWsBSsSJMY2IkRaE,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier06,"b763c76a-3576-424a-ac3b-e007f97a1b2d",4,0,0,"0.000000",1dda8a3547c7dc6c,92,Overhead,33,"0.455200",3694d7d8e4a00efb,1,"0.250000","0.455224",0,"1.000000",0,4,15,0,0,"258.000000",0,"0.410714",242,"0.306727",576930,"aece92eb-326e-4f52-ad4e-ccb047f0dd29","94.476196",0,0,0,0,10,52,55,88,47,12,"Songs/06 DDR MAX/MAX 300/","MAX 300",Easy,9,"dance-single",NTGGQWsBSsSJMY2InRd2,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"18f267b5-90d6-4cbb-a109-3dc729a5677a",20,2,0,"0.000000",1dda8a3547c7dc6c,54,Overhead,33,"0.428400",3694d7d8e4a00efb,1,"0.407407","0.428440",0,"0.833333",0,20,40,0,0,"305.000000",0,"0.347826",263,"0.159905",535640,"62c0ebf2-9636-4d6b-ab92-e94895d867c1","101.718895",0,0,0,0,14,56,60,116,31,10,"Songs/09 DDR X/Rin To Shite Saku Hana No Gotoku/","凛として咲く花の如く",Hard,10,"dance-single",NjGGQWsBSsSJMY2InReD,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"6f07223b-38bd-4da0-a21a-10497cf7f6b0",3,2,1,"0.000000",1dda8a3547c7dc6c,34,Overhead,33,"0.084200",3694d7d8e4a00efb,1,"0.000000","0.084211",0,"0.100000",0,3,0,0,0,"60.000000",0,"0.072022",60,"0.119400",110100,"10707a96-612b-4986-a72d-5250520a73cc","35.095673",0,0,0,0,7,9,17,26,8,2,"Songs/16 DDR A/Yi-er fanclub/","いーあるふぁんくらぶ",Hard,12,"dance-single",QDGGQWsBSsSJMY2InRfe,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"b3f0f860-a0ae-4d59-a777-f29347313c45",4,0,0,"0.000000",1dda8a3547c7dc6c,71,Overhead,33,"0.341000",3694d7d8e4a00efb,1,"0.321429","0.341085",0,"0.571429",0,4,12,0,0,"113.000000",0,"0.360170",101,"0.304198",413370,"b8b4d042-67db-4e96-af73-9715c48a4989","58.381325",0,0,0,0,15,38,36,22,5,0,"Songs/09 DDR X/Butterfly (2008 X-edit)/","Butterfly (2008 X-edit)",Medium,8,"dance-single",QjGGQWsBSsSJMY2InhcC,stepmania,,result
1dda8a3547c7dc6c,false,"May 7th 2019, 00:00:00.000",0,Failed,"9a8ace5a-82c7-4c24-a414-52ccdb0bba31",0,0,0,"0.000000",1dda8a3547c7dc6c,18,Overhead,33,"0.103300",3694d7d8e4a00efb,1,"0.142857","0.103352",0,"0.000000",0,0,10,0,0,"74.000000",0,"0.123426",64,"0.055325",132290,"15c19705-bf6a-4a95-a0ed-8eda38467882","33.444164",0,0,0,0,9,16,24,15,7,2,"Songs/08 DDR EXTREME/IRRESISTIBLEMENT/",IRRESISTIBLEMENT,Hard,9,"dance-single",cDGGQWsBSsSJMY2InxeR,stepmania,,result
1dda8a3547c7dc6c,true,"May 7th 2019, 00:00:00.000",0,Tier05,"ba693033-d6e8-4e35-a549-3c4b6dd7e44b",9,0,0,"0.000000",1dda8a3547c7dc6c,90,Overhead,33,"0.593000",3694d7d8e4a00efb,1,"0.375000","0.593097",0,"1.000000",0,9,8,0,0,"354.000000",0,"0.576503",346,"0.234463",733570,"4299fffa-e904-4603-a56f-0a1547aac7b6","122.011528",0,0,0,0,5,104,102,110,30,7,"Songs/16 DDR A/Marisa wa taihen na mono wo nusunde ikimashita/","魔理沙は大変なものを盗んでいきました",Medium,9,"dance-single",fzGGQWsBSsSJMY2IoBcT,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"bf24472d-bd27-4806-a270-b23255cf8db4",23,0,0,"0.000000",1dda8a3547c7dc6c,197,Overhead,33,"0.751100",3694d7d8e4a00efb,1,"0.636364","0.751131",0,"1.000000",0,23,11,0,0,"208.000000",0,"0.712919",197,"0.994277",865520,"66cd78b6-7b03-4453-a0df-b6b910189c72","98.094330",0,0,0,0,1,92,53,47,5,0,"Songs/90 MUSIC FIT/HOT LIMIT/","HOT LIMIT",Medium,7,"dance-single",bTGGQWsBSsSJMY2Isxkf,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier05,"03a0313f-9940-40da-ae29-73841ee75fc8",17,0,1,"0.000000",1dda8a3547c7dc6c,60,Overhead,33,"0.607500",3694d7d8e4a00efb,1,"0.666667","0.607576",0,"0.944444",0,17,12,0,0,"196.000000",0,"0.602804",184,"0.288621",742020,"08471668-1dc4-4905-ab5a-821a0a46de9a","97.218102",0,0,0,0,13,57,63,53,11,5,"Songs/90 MUSIC FIT/Buruu Baado/","ブルーバード",Medium,10,"dance-single",dDGGQWsBSsSJMY2IsxlV,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"5015dfec-9a4f-4146-a62b-3f1f445e5480",19,0,0,"0.000000",1dda8a3547c7dc6c,100,Overhead,33,"0.665000",3694d7d8e4a00efb,1,"0.600000","0.665008",0,"1.000000",0,19,10,0,0,"183.000000",0,"0.661458",174,"0.528297",799950,"2c09bd45-c79a-4fab-ae3a-8b05e05d73ff","98.256500",0,0,0,0,2,60,59,46,9,6,"Songs/90 MUSIC FIT/Sora Iro Deizu/","空色デイズ",Medium,7,"dance-single",1TGGQWsBSsSJMY2Itxk6,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"f9d3c012-d33b-4cb9-aa4e-6a8baf0ba6e7",6,0,1,"0.000000",1dda8a3547c7dc6c,89,Overhead,33,"0.746800",3694d7d8e4a00efb,1,"1.000000","0.746881",0,"0.857143",0,6,27,0,0,"204.000000",0,"0.787440",177,"0.465458",868130,"ca9b6a17-7e40-402e-a140-a0d6bc437a2c","99.035561",0,0,0,0,1,88,52,33,4,2,"Songs/90 MUSIC FIT/Sosei no Akuerion/","創聖のアクエリオン",Medium,7,"dance-single",XTGGQWsBSsSJMY2IvBoq,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"2948992b-a08d-4cef-adb7-83d24240819d",7,0,0,"0.000000",1dda8a3547c7dc6c,127,Overhead,33,"0.718600",3694d7d8e4a00efb,1,"0.793103","0.718654",0,"1.000000",0,7,29,0,0,"238.000000",0,"0.741667",209,"0.588351",829360,"716acdd6-91ef-43d8-a5aa-77d7e72f093b","95.696976",0,0,0,0,1,101,54,38,16,1,"Songs/14 DDR 2013/Orion wo nazoru/","オリオンをなぞる",Medium,7,"dance-single",qzGGQWsBSsSJMY2Ilxau,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"877b1979-6f83-45fc-aa82-e78c9c30f9de",32,0,0,"0.000000",1dda8a3547c7dc6c,176,Overhead,33,"0.712900",3694d7d8e4a00efb,1,"0.909091","0.712991",0,"1.000000",0,32,22,0,0,"317.000000",0,"0.710280",295,"0.592401",820360,"896aea7e-8472-4469-a72c-89c8dd46ef64","130.314880",0,0,0,0,2,132,77,62,24,2,"Songs/14 DDR 2013/Rin to shite saku hana no gotoku ~HinaBitter edition~/","凛として咲く花の如く～ひなビタ♪edition～",Medium,8,"dance-single",sjGGQWsBSsSJMY2IixXV,stepmania,,result
1dda8a3547c7dc6c,false,"May 6th 2019, 00:00:00.000",0,Failed,"d70c65cd-5738-4824-a948-b4fca5c2ef29",2,0,0,"0.000000",1dda8a3547c7dc6c,19,Overhead,33,"0.053900",3694d7d8e4a00efb,1,"0.000000","0.053957",0,"0.200000",0,2,6,0,0,"40.000000",0,"0.035398",34,"0.054186",69920,"75b47407-85ce-4b7d-aadb-b87ba3de7176","23.798563",0,0,0,0,7,4,5,18,6,2,"Songs/08 DDR EXTREME/CARTOON HEROES (Speedy Mix)/","CARTOON HEROES (Speedy Mix)",Medium,7,"dance-single",xzGGQWsBSsSJMY2IjBWa,stepmania,,result
1dda8a3547c7dc6c,false,"May 6th 2019, 00:00:00.000",0,Failed,"11edf9d0-db41-4778-a447-497456d02912",0,0,0,"0.000000",1dda8a3547c7dc6c,24,Overhead,33,"0.070800",3694d7d8e4a00efb,1,"0.030303","0.070866",0,"0.000000",0,0,2,0,0,"36.000000",0,"0.063830",34,"0.130321",86440,"0c681a19-afc4-46cf-a067-4ec71141845c","35.062496",0,0,0,0,4,10,7,10,6,9,"Songs/90 MUSIC FIT/Sosei no Akuerion/","創聖のアクエリオン",Hard,10,"dance-single",zDGGQWsBSsSJMY2IjBXK,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"47593ab3-fb2f-449a-abed-7a80c6690e5a",8,0,0,"0.000000",1dda8a3547c7dc6c,110,Overhead,33,"0.688200",3694d7d8e4a00efb,1,"0.545455","0.688288",0,"1.000000",0,8,10,0,0,"187.000000",0,"0.680851",176,"0.642421",826000,"d148e4fb-3e80-42a0-a5b8-5f3530e1e88b","98.169121",0,0,0,0,1,68,51,52,5,0,"Songs/08 DDR EXTREME/Happy Wedding/","Happy Wedding",Medium,6,"dance-single",ozGGQWsBSsSJMY2Ilha6,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier05,"6db38a26-1084-43e5-a08b-76b1d72973bb",8,0,2,"0.000000",1dda8a3547c7dc6c,38,Overhead,33,"0.624200",3694d7d8e4a00efb,1,"0.689655","0.624242",0,"0.800000",0,8,27,0,0,"176.000000",0,"0.614130",149,"0.236094",744650,"2ad71b17-00a4-4e71-a106-07ad22d2888c","93.074867",0,0,0,0,5,55,40,40,14,1,"Songs/08 DDR EXTREME/WE WILL ROCK YOU/","WE WILL ROCK YOU",Medium,5,"dance-single",jTGGQWsBSsSJMY2IlhYC,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"5695fb12-7f15-411f-a6d0-4ec615ff9702",0,0,0,"0.000000",1dda8a3547c7dc6c,120,Overhead,33,"0.768400",3694d7d8e4a00efb,1,"0.777778","0.768473",0,"0.000000",0,0,9,0,0,"211.000000",0,"0.797170",202,"0.580368",888220,"c024f9e4-d1a2-4797-aab9-f0319ab385cf","95.174965",0,0,0,0,0,107,53,41,1,1,"Songs/04 4thMIX/IF YOU WERE HERE (B4 ZA BEAT MIX)/","IF YOU WERE HERE (B4 ZA BEAT MIX)",Easy,4,"dance-single",nDGGQWsBSsSJMY2IlhaH,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier05,"993226ad-1fb5-434b-aa6e-07adc811f404",11,0,0,"0.000000",1dda8a3547c7dc6c,78,Overhead,33,"0.641100",3694d7d8e4a00efb,1,"0.333333","0.641166",0,"1.000000",0,11,6,0,0,"175.000000",0,"0.601124",169,"0.484424",780370,"9a9ebe0b-3ebc-4d68-a8c1-0e1574c0bc42","94.115585",0,0,0,0,1,55,49,56,9,2,"Songs/12 DDR SuperNOVA/rainbow rainbow/","rainbow rainbow",Medium,7,"dance-single",tjGGQWsBSsSJMY2ImBYp,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"f408417c-3ce7-4ede-a82f-aa3b4069c965",0,0,0,"0.000000",1dda8a3547c7dc6c,100,Overhead,33,"0.757000",3694d7d8e4a00efb,1,"0.600000","0.757092",0,"0.000000",0,0,5,0,0,"192.000000",0,"0.808290",187,"0.515998",897970,"e0845bd7-3fd7-4e49-af6c-d868377c16e3","100.871582",0,0,0,0,1,89,63,34,1,0,"Songs/04 4thMIX/B4U/",B4U,Easy,5,"dance-single",uzGGQWsBSsSJMY2ItRn5,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"3b34dab9-d4ec-44d6-a1ce-290ded23b6ee",0,0,0,"0.000000",1dda8a3547c7dc6c,103,Overhead,33,"0.688500",3694d7d8e4a00efb,1,"0.600000","0.688525",0,"0.000000",0,0,15,0,0,"197.000000",0,"0.686869",182,"0.568370",835010,"386ea53d-6baf-476e-ad85-de09a5fc5f5a","96.874161",0,0,0,0,0,72,56,50,4,1,"Songs/04 4thMIX/WALKIE TALKIE/","WALKIE TALKIE",Medium,5,"dance-single",ZzGGQWsBSsSJMY2IvBp4,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier03,"d95297a0-1371-47d6-adc0-3190c98c9b21",0,0,0,"0.000000",1dda8a3547c7dc6c,165,Overhead,33,"0.769600",3694d7d8e4a00efb,1,"0.500000","0.769697",0,"0.000000",0,0,2,0,0,"167.000000",0,"0.826347",165,"0.999116",908260,"1ab4dd99-2a18-478d-aa61-d4aef0cc5177","85.395126",0,0,0,0,0,81,55,28,1,0,"Songs/04 4thMIX/HERO (HAPPY GRANDALE MIX)/","HERO (HAPPY GRANDALE MIX)",Easy,4,"dance-single",gDGGQWsBSsSJMY2IvRrT,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier05,"b3490eb6-6f23-4c43-adeb-cf1c7117a6d3",7,0,0,"0.000000",1dda8a3547c7dc6c,79,Overhead,33,"0.661300",3694d7d8e4a00efb,1,"0.703704","0.661319",0,"1.000000",0,7,27,0,0,"203.000000",0,"0.681159",176,"0.400428",785180,"b57bb222-e48e-42f8-a800-e9058b0f1c69","99.211754",0,0,0,0,1,70,48,44,14,3,"Songs/90 MUSIC FIT/Sosei no Akuerion/","創聖のアクエリオン",Medium,7,"dance-single",ujGGQWsBSsSJMY2IjBUX,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier05,"2ac9a65c-2cfe-43c4-adb9-eca4aed1309a",21,0,0,"0.000000",1dda8a3547c7dc6c,101,Overhead,33,"0.627400",3694d7d8e4a00efb,1,"0.410256","0.627451",0,"1.000000",0,21,36,0,0,"260.000000",0,"0.567766",225,"0.408638",730280,"3a3c2fe6-8765-4b5a-a90b-cd5a1cc20a1d","94.176018",0,0,0,0,9,86,50,59,28,2,"Songs/08 DDR EXTREME/SPEED OVER BEETHOVEN/","SPEED OVER BEETHOVEN",Medium,6,"dance-single",xDGGQWsBSsSJMY2IjBV5,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier05,"684dee16-957e-4d6e-adb0-17f6f9e78218",3,0,0,"0.000000",1dda8a3547c7dc6c,80,Overhead,33,"0.624800",3694d7d8e4a00efb,1,"0.625000","0.624813",0,"1.000000",0,3,31,0,0,"241.000000",0,"0.642857",210,"0.364184",747780,"adeba572-3a36-4072-a475-7cb33076e636","94.733688",0,0,0,0,5,81,56,54,18,6,"Songs/08 DDR EXTREME/IRRESISTIBLEMENT/",IRRESISTIBLEMENT,Medium,6,"dance-single",xTGGQWsBSsSJMY2IjBWI,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier06,"ba42743e-3794-4ea5-a891-59d66222672f",5,0,0,"0.000000",1dda8a3547c7dc6c,121,Overhead,33,"0.559700",3694d7d8e4a00efb,1,"0.434783","0.559727",0,"1.000000",0,5,21,0,0,"293.000000",0,"0.517685",278,"0.414491",696230,"a241eb69-bbdd-4246-a345-bced26bd24dc","112.129845",0,0,0,0,12,78,71,101,24,2,"Songs/90 MUSIC FIT/William Tell Overture/","「ウイリアム・テル」序曲より",Medium,8,"dance-single",mTGGQWsBSsSJMY2IlhZl,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier04,"1a9ba1cc-13c3-4586-a858-cb61006ee405",0,0,0,"0.000000",1dda8a3547c7dc6c,105,Overhead,33,"0.671000",3694d7d8e4a00efb,1,"0.500000","0.671082",0,"0.000000",0,0,4,0,0,"154.000000",0,"0.645161",150,"0.710495",800490,"b06c1d7b-4a58-4dca-a5fd-2b5768dcddd9","89.297523",0,0,0,0,0,62,35,48,5,1,"Songs/04 4thMIX/SAINT GOES MARCHING (REMIX)/","SAINT GOES MARCHING (REMIX)",Easy,4,"dance-single",uDGGQWsBSsSJMY2IjBUH,stepmania,,result
1dda8a3547c7dc6c,true,"May 6th 2019, 00:00:00.000",0,Tier05,"2d54f44d-efc0-4d48-a4f0-35a526abd475",5,0,0,"0.000000",1dda8a3547c7dc6c,140,Overhead,33,"0.588100",3694d7d8e4a00efb,1,"0.600000","0.588123",0,"1.000000",0,5,10,0,0,"177.000000",0,"0.564246",168,"0.803119",734570,"5372af0e-1fcb-49a5-a835-627942a69980","103.352089",0,0,0,0,0,46,48,58,16,1,"Songs/08 DDR EXTREME/The Least 100sec/","The Least 100sec",Easy,7,"dance-single",wjGGQWsBSsSJMY2IjBVz,stepmania,,result
